Date,Open,High,Low,Close,Adj Close,Volume
2018-01-29 00:00:00+05:30,117.48070526123047,120.15071868896484,114.75619506835938,116.25467681884766,114.57276153564453,14632536
2018-01-30 00:00:00+05:30,114.97415924072266,116.36365509033203,113.06700134277344,115.13762664794922,113.47187042236328,7873404
2018-01-31 00:00:00+05:30,114.40201568603516,119.1971435546875,113.96609497070312,116.17294311523438,114.49222564697266,14190496
2018-02-01 00:00:00+05:30,116.06395721435547,118.27081298828125,110.99638366699219,116.6088638305664,114.92183685302734,9002862
2018-02-02 00:00:00+05:30,116.06395721435547,116.06395721435547,106.31022644042969,107.45452117919922,105.8999252319336,12747646
2018-02-05 00:00:00+05:30,100.86121368408203,109.525146484375,100.09835815429688,108.68054962158203,107.10821533203125,11825552
2018-02-06 00:00:00+05:30,100.80672454833984,107.99942016601562,99.55345153808594,106.4192123413086,104.87959289550781,10865044
2018-02-07 00:00:00+05:30,108.73503875732422,110.47872161865234,106.31022644042969,107.20931243896484,105.65827178955078,7308821
2018-02-08 00:00:00+05:30,108.02666473388672,112.33139038085938,107.29105377197266,111.43230438232422,109.82015991210938,8147287
2018-02-09 00:00:00+05:30,108.9802474975586,115.43732452392578,107.6997299194336,114.48374938964844,112.82746124267578,11122413
2018-02-12 00:00:00+05:30,115.08313751220703,119.49684143066406,115.08313751220703,118.37979125976562,116.66712951660156,13340428
2018-02-14 00:00:00+05:30,119.06092071533203,121.7854232788086,118.10733795166016,119.57857513427734,117.84857940673828,12691224
2018-02-15 00:00:00+05:30,120.4776611328125,121.32225799560547,114.78343963623047,117.01753997802734,115.32459259033203,9129656
2018-02-16 00:00:00+05:30,117.58968353271484,119.03367614746094,111.59577178955078,113.23047637939453,111.59231567382812,10018309
2018-02-19 00:00:00+05:30,111.70475006103516,113.03975677490234,109.25269317626953,110.56045532226562,108.96092987060547,8936687
2018-02-20 00:00:00+05:30,110.0700454711914,110.91464233398438,106.2557373046875,107.89044189453125,106.32953643798828,11610335
2018-02-21 00:00:00+05:30,108.59881591796875,109.25269317626953,106.4192123413086,107.5634994506836,106.00733184814453,7621480
2018-02-22 00:00:00+05:30,106.8006362915039,111.40505981445312,105.60186004638672,110.7784194946289,109.17573547363281,16437924
2018-02-23 00:00:00+05:30,111.43230438232422,112.1134262084961,109.79759979248047,111.3505630493164,109.7396011352539,9189024
2018-02-26 00:00:00+05:30,111.70475006103516,113.25772094726562,110.88739776611328,112.03169250488281,110.41088104248047,5353014
2018-02-27 00:00:00+05:30,112.2496566772461,114.34751892089844,109.63412475585938,112.8218002319336,111.18955993652344,10994042
2018-02-28 00:00:00+05:30,111.67750549316406,113.31221008300781,110.34249877929688,110.91464233398438,109.30998992919922,7114891
2018-03-01 00:00:00+05:30,110.91464233398438,112.6310806274414,107.99942016601562,108.51708221435547,106.94711303710938,6606714
2018-03-05 00:00:00+05:30,108.43534088134766,110.45147705078125,107.20931243896484,109.47065734863281,107.88690185546875,7142031
2018-03-06 00:00:00+05:30,110.34249877929688,110.8056640625,98.13671112060547,101.46060943603516,99.99272918701172,14797586
2018-03-07 00:00:00+05:30,99.66243743896484,101.05193328857422,92.1972885131836,93.83199310302734,92.47447967529297,39901321
2018-03-08 00:00:00+05:30,94.81281280517578,96.66548156738281,87.18419647216797,92.06106567382812,90.72917175292969,35549750
2018-03-09 00:00:00+05:30,92.06106567382812,92.9056625366211,84.26897430419922,85.05908203125,83.82849884033203,31361197
2018-03-12 00:00:00+05:30,86.339599609375,89.5817642211914,81.73518371582031,88.41022491455078,87.13114929199219,36867220
2018-03-13 00:00:00+05:30,88.3012466430664,89.6362533569336,85.54949188232422,87.0479736328125,85.78860473632812,27822361
2018-03-14 00:00:00+05:30,85.44051361083984,90.01768493652344,85.30429077148438,89.22757720947266,87.93667602539062,24472244
2018-03-15 00:00:00+05:30,89.09134674072266,92.87841033935547,88.9278793334961,91.02574920654297,89.70884704589844,24216374
2018-03-16 00:00:00+05:30,91.27095794677734,91.78861236572266,86.72103118896484,87.45664978027344,86.19137573242188,22765608
2018-03-19 00:00:00+05:30,87.18419647216797,88.27400207519531,84.26897430419922,87.51113891601562,86.24507141113281,21394394
2018-03-20 00:00:00+05:30,86.61205291748047,89.03685760498047,86.25786590576172,87.70185089111328,86.43302917480469,17242124
2018-03-21 00:00:00+05:30,88.13777160644531,90.53533935546875,87.81083679199219,88.38298034667969,87.10430145263672,14220268
2018-03-22 00:00:00+05:30,88.49195861816406,89.28206634521484,86.39408874511719,86.8844985961914,85.62749481201172,11326269
2018-03-23 00:00:00+05:30,84.45968627929688,85.11357116699219,81.02680969238281,83.0701904296875,81.86837005615234,18236099
2018-03-26 00:00:00+05:30,83.0974349975586,90.58982849121094,82.14385986328125,89.22757720947266,87.93667602539062,22902521
2018-03-27 00:00:00+05:30,90.39911651611328,91.37993621826172,86.42133331298828,87.12970733642578,85.86915588378906,22051871
2018-03-28 00:00:00+05:30,86.58480834960938,88.2195053100586,84.29621887207031,85.22254943847656,83.98959350585938,21470217
2018-04-02 00:00:00+05:30,85.71295928955078,88.51920318603516,82.38906860351562,87.67460632324219,86.40618133544922,18337901
2018-04-03 00:00:00+05:30,86.23062133789062,88.98236846923828,85.30429077148438,88.49195861816406,87.21170806884766,21100128
2018-04-04 00:00:00+05:30,88.51920318603516,90.67156219482422,80.15496826171875,82.5252914428711,81.33135986328125,61208164
2018-04-05 00:00:00+05:30,85.33561706542969,98.1359634399414,81.00467681884766,94.86369323730469,93.49125671386719,42856294
2018-04-06 00:00:00+05:30,95.1203384399414,99.22671508789062,94.76744842529297,96.08277130126953,94.69270324707031,16557821
2018-04-09 00:00:00+05:30,96.37150573730469,97.52642059326172,93.4521255493164,94.41455841064453,93.04861450195312,8024416
2018-04-10 00:00:00+05:30,95.28074645996094,96.85272216796875,94.1258316040039,94.79953002929688,93.42802429199219,7711830
2018-04-11 00:00:00+05:30,94.99201965332031,95.44115447998047,91.49517822265625,92.74634552001953,91.404541015625,7993153
2018-04-12 00:00:00+05:30,92.77842712402344,93.86917877197266,86.39429473876953,87.32464599609375,86.06128692626953,12107380
2018-04-13 00:00:00+05:30,90.0836181640625,91.7518310546875,88.28707885742188,89.4419937133789,88.14798736572266,18682047
2018-04-16 00:00:00+05:30,88.99285888671875,91.0460433959961,87.90210723876953,90.30818176269531,89.00165557861328,7913136
2018-04-17 00:00:00+05:30,90.75731658935547,91.7197494506836,88.41539764404297,89.50615692138672,88.21122741699219,5496341
2018-04-18 00:00:00+05:30,90.46858978271484,90.46858978271484,87.0679931640625,87.74169921875,86.4722900390625,5139668
2018-04-19 00:00:00+05:30,86.9396743774414,91.30269622802734,86.61885833740234,90.8856430053711,89.57075500488281,9986051
2018-04-20 00:00:00+05:30,90.46858978271484,90.46858978271484,87.26048278808594,88.35123443603516,87.07301330566406,6122099
2018-04-23 00:00:00+05:30,89.18534851074219,91.1102066040039,88.28707885742188,89.66656494140625,88.36931610107422,6960812
2018-04-24 00:00:00+05:30,90.17985534667969,90.66107177734375,87.80586242675781,88.47956085205078,87.1994857788086,5641426
2018-04-25 00:00:00+05:30,88.5437240600586,89.50615692138672,87.67753601074219,88.25499725341797,86.9781723022461,4277522
2018-04-26 00:00:00+05:30,88.5437240600586,90.9498062133789,87.26048278808594,90.17985534667969,88.87519073486328,4409996
2018-04-27 00:00:00+05:30,90.43650817871094,95.34490966796875,89.98737335205078,90.98188781738281,89.66560363769531,11783652
2018-04-30 00:00:00+05:30,91.33477783203125,92.65010070800781,88.92869567871094,89.89112854003906,88.59063720703125,3973908
2018-05-02 00:00:00+05:30,90.0515365600586,90.78939819335938,79.6893539428711,83.0257797241211,81.82461547851562,13025322
2018-05-03 00:00:00+05:30,83.41075134277344,83.7315673828125,79.11189270019531,81.10092163085938,79.92759704589844,20057125
2018-05-04 00:00:00+05:30,81.29340362548828,84.98272705078125,80.61970520019531,81.22924041748047,80.0540542602539,20059687
2018-05-07 00:00:00+05:30,81.55005645751953,83.34659576416016,80.10640716552734,81.87086486816406,80.6864013671875,19006661
2018-05-08 00:00:00+05:30,82.28791809082031,85.65642547607422,80.7159423828125,84.34110260009766,83.12089538574219,7209269
2018-05-09 00:00:00+05:30,83.66740417480469,84.34110260009766,82.15959167480469,82.80121612548828,81.6032943725586,5556490
2018-05-10 00:00:00+05:30,83.34659576416016,83.85989379882812,80.65178680419922,81.26132202148438,80.08567810058594,7504479
2018-05-11 00:00:00+05:30,81.83878326416016,83.0257797241211,79.17605590820312,81.99919128417969,80.81287384033203,9263105
2018-05-14 00:00:00+05:30,82.0312728881836,82.12751007080078,78.02113342285156,79.56102752685547,78.40998077392578,7854960
2018-05-15 00:00:00+05:30,79.56102752685547,83.057861328125,77.82865142822266,79.11189270019531,77.96734619140625,10525423
2018-05-16 00:00:00+05:30,78.9194107055664,80.07432556152344,77.4115982055664,78.98356628417969,77.84087371826172,6247641
2018-05-17 00:00:00+05:30,79.81767272949219,80.5876235961914,78.14945983886719,79.17605590820312,78.03058624267578,4922000
2018-05-18 00:00:00+05:30,79.43270111083984,79.56102752685547,75.42256927490234,76.09627532958984,74.99535369873047,6429588
2018-05-21 00:00:00+05:30,76.35292053222656,77.5719985961914,74.42805480957031,75.8396224975586,74.7424087524414,4982120
2018-05-22 00:00:00+05:30,76.93038177490234,79.24021911621094,75.8717041015625,78.43819427490234,77.30339050292969,5766771
2018-05-23 00:00:00+05:30,78.27778625488281,78.56651306152344,74.94135284423828,75.32632446289062,74.23654174804688,3996194
2018-05-24 00:00:00+05:30,75.7113037109375,77.31535339355469,74.2034912109375,76.44916534423828,75.3431396484375,6809081
2018-05-25 00:00:00+05:30,76.38500213623047,80.78010559082031,75.7433853149414,80.07432556152344,78.91585540771484,8545640
2018-05-28 00:00:00+05:30,79.49686431884766,84.37318420410156,79.49686431884766,83.18618774414062,81.98269653320312,7804639
2018-05-29 00:00:00+05:30,82.12751007080078,82.99369812011719,78.75900268554688,79.36854553222656,78.22028350830078,6376433
2018-05-30 00:00:00+05:30,78.34194946289062,80.33097076416016,77.95697784423828,79.17605590820312,78.03058624267578,3324790
2018-05-31 00:00:00+05:30,79.56102752685547,79.721435546875,77.15494537353516,77.63616180419922,76.51296997070312,7144834
2018-06-01 00:00:00+05:30,77.63616180419922,78.40611267089844,74.13932800292969,76.705810546875,75.5960693359375,9722786
2018-06-04 00:00:00+05:30,76.96246337890625,77.63616180419922,72.92024993896484,74.58846282958984,73.50935363769531,8032675
2018-06-05 00:00:00+05:30,74.42805480957031,75.26216888427734,72.5352783203125,74.04308319091797,72.97187042236328,4918698
2018-06-06 00:00:00+05:30,74.10724639892578,76.76997375488281,73.43354797363281,75.8717041015625,74.77403259277344,6253502
2018-06-07 00:00:00+05:30,75.8717041015625,82.2558364868164,75.8717041015625,80.45929718017578,79.29525756835938,17145197
2018-06-08 00:00:00+05:30,80.04224395751953,81.61421966552734,78.63067626953125,81.03675842285156,79.86436462402344,8320813
2018-06-11 00:00:00+05:30,81.93502807617188,85.23937225341797,81.4217300415039,82.28791809082031,81.09741973876953,10227843
2018-06-12 00:00:00+05:30,81.67837524414062,82.70497131347656,80.94051361083984,81.90294647216797,80.718017578125,3525932
2018-06-13 00:00:00+05:30,82.48040771484375,85.11105346679688,82.31999969482422,82.8653793334961,81.6665267944336,10410157
2018-06-14 00:00:00+05:30,82.44832611083984,86.52262115478516,81.61421966552734,85.94515991210938,84.7017593383789,15420224
2018-06-15 00:00:00+05:30,86.61885833740234,88.03042602539062,84.30902862548828,84.98272705078125,83.75324249267578,13898773
2018-06-18 00:00:00+05:30,85.27145385742188,87.26048278808594,83.6994857788086,86.2018051147461,84.95467376708984,13121499
2018-06-19 00:00:00+05:30,85.07897186279297,86.97175598144531,82.70497131347656,83.34659576416016,82.1407699584961,8714922
2018-06-20 00:00:00+05:30,82.76913452148438,84.91856384277344,82.70497131347656,84.5335922241211,83.31060791015625,7630630
2018-06-21 00:00:00+05:30,84.50151062011719,85.14313507080078,82.44832611083984,83.31451416015625,82.10916900634766,5664223
2018-06-22 00:00:00+05:30,83.28243255615234,84.05237579345703,81.83878326416016,83.63532257080078,82.42532348632812,6427410
2018-06-25 00:00:00+05:30,83.41075134277344,84.11653900146484,81.29340362548828,81.48589324951172,80.30699157714844,4307412
2018-06-26 00:00:00+05:30,80.33097076416016,84.05237579345703,80.33097076416016,82.8653793334961,81.6665267944336,8685766
2018-06-27 00:00:00+05:30,82.12751007080078,82.12751007080078,72.18238067626953,73.85060119628906,72.78218078613281,18195059
2018-06-28 00:00:00+05:30,72.82400512695312,74.2034912109375,69.74422454833984,70.1612777709961,69.1462173461914,13624874
2018-06-29 00:00:00+05:30,70.64249420166016,73.27313995361328,70.64249420166016,72.59944152832031,71.54911041259766,9766020
2018-07-02 00:00:00+05:30,72.37487030029297,72.98441314697266,64.7074966430664,67.40230560302734,66.42717742919922,22074830
2018-07-03 00:00:00+05:30,67.11357879638672,69.26300811767578,65.83033752441406,68.17224884033203,67.18595886230469,11787383
2018-07-04 00:00:00+05:30,68.20433044433594,69.77630615234375,66.56819915771484,69.10260009765625,68.10285949707031,11036532
2018-07-05 00:00:00+05:30,69.3271713256836,69.3271713256836,67.08149719238281,67.94768524169922,66.96465301513672,6545131
2018-07-06 00:00:00+05:30,67.20982360839844,72.31070709228516,65.92657470703125,71.18787384033203,70.15796661376953,19356589
2018-07-09 00:00:00+05:30,71.54076385498047,72.7277603149414,69.74422454833984,71.63700866699219,70.60060119628906,9358024
2018-07-10 00:00:00+05:30,72.5031967163086,74.01100158691406,71.92573547363281,73.20897674560547,72.14982604980469,8739556
2018-07-11 00:00:00+05:30,73.46562957763672,80.5234603881836,73.20897674560547,79.62519073486328,78.47322845458984,41430172
2018-07-12 00:00:00+05:30,79.8497543334961,81.16507720947266,77.82865142822266,79.7535171508789,78.59969329833984,12897744
2018-07-13 00:00:00+05:30,79.97808074951172,84.82231903076172,78.50234985351562,84.46942901611328,83.24736785888672,40819011
2018-07-16 00:00:00+05:30,84.05237579345703,86.52262115478516,82.8974609375,85.72058868408203,84.48042297363281,28399661
2018-07-17 00:00:00+05:30,86.65093994140625,90.85356140136719,86.10556030273438,88.73621368408203,87.4524154663086,30615637
2018-07-18 00:00:00+05:30,88.70413208007812,92.3934555053711,87.22840118408203,91.23853302001953,89.91854095458984,24172884
2018-07-19 00:00:00+05:30,92.00847625732422,98.93798828125,90.50067138671875,96.91687774658203,95.51473999023438,22465016
2018-07-20 00:00:00+05:30,97.59058380126953,105.67501068115234,96.05068969726562,104.55217742919922,103.03958129882812,42113359
2018-07-23 00:00:00+05:30,103.52558135986328,110.61549377441406,102.01776885986328,109.84555053710938,108.25636291503906,36429184
2018-07-24 00:00:00+05:30,109.71722412109375,120.62478637695312,105.96373748779297,119.37362670898438,117.64659881591797,84444898
2018-07-25 00:00:00+05:30,118.69992065429688,131.72483825683594,117.86581420898438,128.19590759277344,126.34123992919922,88858638
2018-07-26 00:00:00+05:30,124.66699981689453,129.5753936767578,121.2984848022461,126.8805923461914,125.04495239257812,66162047
2018-07-27 00:00:00+05:30,127.07307434082031,132.65518188476562,122.22883605957031,125.69358825683594,124.26687622070312,44416991
2018-07-30 00:00:00+05:30,126.52770233154297,128.5808868408203,123.41584014892578,124.18578338623047,122.77618408203125,21685477
2018-07-31 00:00:00+05:30,124.12162017822266,127.16931915283203,122.58172607421875,125.40486145019531,123.98143005371094,13956426
2018-08-01 00:00:00+05:30,125.75775146484375,126.78434753417969,122.96670532226562,123.99329376220703,122.58588409423828,8364175
2018-08-02 00:00:00+05:30,123.83289337158203,129.4149932861328,119.0207290649414,126.07856750488281,124.6474838256836,26533948
2018-08-03 00:00:00+05:30,124.79531860351562,131.0832061767578,124.4745101928711,127.13723754882812,125.69413757324219,31802007
2018-08-06 00:00:00+05:30,128.32423400878906,129.70372009277344,125.88607788085938,127.16931915283203,125.72586059570312,13783939
2018-08-07 00:00:00+05:30,126.39937591552734,126.59186553955078,119.75859832763672,122.0042724609375,120.61943054199219,21206813
2018-08-08 00:00:00+05:30,116.80713653564453,133.90634155273438,114.8501968383789,128.09967041015625,126.64564514160156,55314801
2018-08-09 00:00:00+05:30,130.89071655273438,132.7514190673828,127.16931915283203,128.54881286621094,127.08970642089844,23748439
2018-08-10 00:00:00+05:30,128.09967041015625,129.54331970214844,125.82191467285156,127.77886199951172,126.32848358154297,14473803
2018-08-13 00:00:00+05:30,125.75775146484375,127.55429077148438,123.6724853515625,124.73116302490234,123.31537628173828,11210689
2018-08-14 00:00:00+05:30,124.92364501953125,131.7889862060547,124.82740020751953,129.7999725341797,128.32664489746094,20777577
2018-08-16 00:00:00+05:30,127.36180877685547,132.17396545410156,127.36180877685547,130.1849365234375,128.70726013183594,14732446
2018-08-17 00:00:00+05:30,129.60748291015625,132.62310791015625,128.77337646484375,130.28118896484375,128.8024139404297,8569903
2018-08-20 00:00:00+05:30,130.34535217285156,137.46734619140625,129.70372009277344,136.34449768066406,134.79690551757812,30872546
2018-08-21 00:00:00+05:30,137.3069305419922,142.43991088867188,136.05577087402344,136.85780334472656,135.30435180664062,34411752
2018-08-23 00:00:00+05:30,137.62774658203125,138.1089630126953,130.9548797607422,135.28582763671875,133.750244140625,22438632
2018-08-24 00:00:00+05:30,134.74044799804688,137.62774658203125,133.0401611328125,133.9705047607422,132.44985961914062,12187310
2018-08-27 00:00:00+05:30,134.9329376220703,136.85780334472656,133.00807189941406,135.9274444580078,134.38458251953125,12303976
2018-08-28 00:00:00+05:30,136.4407501220703,149.1769256591797,134.38755798339844,147.38038635253906,145.70751953125,56713612
2018-08-29 00:00:00+05:30,148.66363525390625,151.83966064453125,141.09249877929688,143.27401733398438,141.6477508544922,44981172
2018-08-30 00:00:00+05:30,142.76071166992188,148.37490844726562,141.02833557128906,143.72314453125,142.09178161621094,44266980
2018-08-31 00:00:00+05:30,144.36477661132812,146.6746063232422,142.6644744873047,144.52517700195312,142.88470458984375,22107612
2018-09-03 00:00:00+05:30,145.0063934326172,145.9046630859375,130.98696899414062,135.06126403808594,133.52821350097656,31267861
2018-09-04 00:00:00+05:30,135.38206481933594,138.84683227539062,129.60748291015625,134.99710083007812,133.4647979736328,45530498
2018-09-05 00:00:00+05:30,133.5855255126953,139.039306640625,132.04563903808594,135.34999084472656,133.8136749267578,55270563
2018-09-06 00:00:00+05:30,150.0,170.64999389648438,139.35000610351562,163.6999969482422,161.84188842773438,74817700
2018-09-07 00:00:00+05:30,165.25,169.89999389648438,155.6999969482422,157.35000610351562,155.56398010253906,42704819
2018-09-10 00:00:00+05:30,158.0,158.0,149.64999389648438,150.75,149.03887939453125,20590646
2018-09-11 00:00:00+05:30,151.0,153.6999969482422,146.3000030517578,148.25,146.56727600097656,15083637
2018-09-12 00:00:00+05:30,148.5,150.14999389648438,142.75,148.89999389648438,147.2098846435547,16166704
2018-09-14 00:00:00+05:30,149.75,152.89999389648438,148.25,150.60000610351562,148.89059448242188,8859644
2018-09-17 00:00:00+05:30,150.1999969482422,155.64999389648438,146.8000030517578,152.0500030517578,150.32412719726562,10925422
2018-09-18 00:00:00+05:30,151.9499969482422,154.85000610351562,146.3000030517578,148.4499969482422,146.76498413085938,7447741
2018-09-19 00:00:00+05:30,149.39999389648438,150.6999969482422,145.3000030517578,147.35000610351562,145.67747497558594,5315295
2018-09-21 00:00:00+05:30,148.0,153.5,132.64999389648438,138.4499969482422,136.87847900390625,12829824
2018-09-24 00:00:00+05:30,138.4499969482422,139.75,131.14999389648438,134.5,132.97332763671875,5960439
2018-09-25 00:00:00+05:30,133.5,142.39999389648438,125.6500015258789,138.35000610351562,136.77963256835938,8571550
2018-09-26 00:00:00+05:30,140.39999389648438,142.5,133.6999969482422,136.5,134.95062255859375,6768299
2018-09-27 00:00:00+05:30,136.0,143.0500030517578,132.6999969482422,142.25,140.6353759765625,9769528
2018-09-28 00:00:00+05:30,142.64999389648438,143.39999389648438,125.5999984741211,130.60000610351562,129.11761474609375,11876058
2018-10-01 00:00:00+05:30,127.0,138.60000610351562,121.55000305175781,137.35000610351562,135.79098510742188,9826192
2018-10-03 00:00:00+05:30,137.0,141.5,130.0500030517578,134.8000030517578,133.26992797851562,6829117
2018-10-04 00:00:00+05:30,129.39999389648438,134.3000030517578,127.0,132.9499969482422,131.44091796875,7184987
2018-10-05 00:00:00+05:30,131.5500030517578,135.75,128.25,130.1999969482422,128.72213745117188,6099515
2018-10-08 00:00:00+05:30,129.0,134.85000610351562,121.3499984741211,133.14999389648438,131.63865661621094,10658358
2018-10-09 00:00:00+05:30,136.0,137.6999969482422,129.35000610351562,135.89999389648438,134.35743713378906,7186017
2018-10-10 00:00:00+05:30,136.5,147.85000610351562,135.0,143.75,142.11834716796875,9209149
2018-10-11 00:00:00+05:30,138.0,143.39999389648438,135.14999389648438,138.1999969482422,136.63133239746094,8421556
2018-10-12 00:00:00+05:30,140.10000610351562,145.39999389648438,140.10000610351562,143.85000610351562,142.2172088623047,6338784
2018-10-15 00:00:00+05:30,147.0,153.75,143.8000030517578,152.4499969482422,150.71958923339844,9011923
2018-10-16 00:00:00+05:30,152.35000610351562,160.0,151.75,157.64999389648438,155.8605499267578,9671300
2018-10-17 00:00:00+05:30,160.10000610351562,163.64999389648438,154.25,161.75,159.91403198242188,11660585
2018-10-19 00:00:00+05:30,158.5,170.6999969482422,158.5,168.75,166.83456420898438,11861481
2018-10-22 00:00:00+05:30,171.10000610351562,176.6999969482422,164.39999389648438,168.5,166.58741760253906,13950566
2018-10-23 00:00:00+05:30,169.0,171.85000610351562,166.0,169.5500030517578,167.62550354003906,8339433
2018-10-24 00:00:00+05:30,171.0,172.25,165.10000610351562,167.5500030517578,165.648193359375,5451065
2018-10-25 00:00:00+05:30,166.75,174.39999389648438,161.5,172.10000610351562,170.14654541015625,7460591
2018-10-26 00:00:00+05:30,174.0,174.75,165.3000030517578,166.75,164.85726928710938,6982991
2018-10-29 00:00:00+05:30,168.64999389648438,172.60000610351562,165.0500030517578,171.75,169.80050659179688,5332500
2018-10-30 00:00:00+05:30,172.5,174.0,168.10000610351562,169.0500030517578,167.13116455078125,3885243
2018-10-31 00:00:00+05:30,167.0,173.8000030517578,164.6999969482422,170.0,168.0703887939453,10254679
2018-11-01 00:00:00+05:30,171.0500030517578,178.10000610351562,168.85000610351562,175.0,173.01361083984375,8041754
2018-11-02 00:00:00+05:30,176.60000610351562,179.5,173.8000030517578,175.60000610351562,173.6068115234375,6839045
2018-11-05 00:00:00+05:30,176.10000610351562,176.75,155.8000030517578,168.5,166.58741760253906,12668556
2018-11-06 00:00:00+05:30,168.25,169.0,162.0,164.4499969482422,162.58338928222656,5834504
2018-11-07 00:00:00+05:30,165.0,169.0,164.6999969482422,165.75,163.86862182617188,1138303
2018-11-09 00:00:00+05:30,165.5,167.8000030517578,163.9499969482422,166.3000030517578,164.41238403320312,4079435
2018-11-12 00:00:00+05:30,166.0,167.89999389648438,158.14999389648438,160.25,158.43104553222656,4332207
2018-11-13 00:00:00+05:30,160.25,163.0,158.75,162.14999389648438,160.30947875976562,3641712
2018-11-14 00:00:00+05:30,163.3000030517578,163.75,158.25,160.85000610351562,159.02426147460938,3263131
2018-11-15 00:00:00+05:30,161.75,166.25,160.0,162.85000610351562,161.00155639648438,5297431
2018-11-16 00:00:00+05:30,163.0,163.85000610351562,157.5,161.4499969482422,159.61741638183594,3885301
2018-11-19 00:00:00+05:30,162.39999389648438,164.39999389648438,159.5500030517578,162.10000610351562,160.26004028320312,3424402
2018-11-20 00:00:00+05:30,161.64999389648438,163.64999389648438,156.9499969482422,160.14999389648438,158.33218383789062,4293856
2018-11-21 00:00:00+05:30,161.60000610351562,162.0,158.5,161.0,159.17254638671875,4209404
2018-11-22 00:00:00+05:30,161.89999389648438,161.9499969482422,157.5500030517578,158.5,156.70089721679688,2405010
2018-11-26 00:00:00+05:30,158.5,159.89999389648438,155.64999389648438,157.35000610351562,155.56398010253906,2428238
2018-11-27 00:00:00+05:30,157.35000610351562,161.0,154.25,159.14999389648438,157.34352111816406,3925863
2018-11-28 00:00:00+05:30,159.14999389648438,159.60000610351562,156.3000030517578,158.0,156.20657348632812,3156482
2018-11-29 00:00:00+05:30,159.35000610351562,175.5500030517578,158.6999969482422,169.89999389648438,167.97149658203125,13648898
2018-11-30 00:00:00+05:30,168.5,174.8000030517578,163.5,165.0,163.12713623046875,9405499
2018-12-03 00:00:00+05:30,166.0500030517578,168.5,163.5,166.6999969482422,164.80784606933594,3213684
2018-12-04 00:00:00+05:30,165.9499969482422,166.5,160.0,162.75,160.9026641845703,3797368
2018-12-05 00:00:00+05:30,161.0500030517578,164.9499969482422,155.75,157.39999389648438,155.6134033203125,8601249
2018-12-06 00:00:00+05:30,155.8000030517578,156.0,149.75,150.5500030517578,148.84115600585938,5714514
2018-12-07 00:00:00+05:30,151.8000030517578,154.35000610351562,150.0,152.89999389648438,151.1644744873047,7411261
2018-12-10 00:00:00+05:30,146.85000610351562,147.0,141.0,143.14999389648438,141.525146484375,7484723
2018-12-11 00:00:00+05:30,139.0,155.85000610351562,134.5,151.89999389648438,150.1758270263672,9251826
2018-12-12 00:00:00+05:30,152.8000030517578,157.0,151.0500030517578,156.10000610351562,154.32815551757812,4377945
2018-12-13 00:00:00+05:30,156.0,158.60000610351562,154.0,156.0,154.2292938232422,3499313
2018-12-14 00:00:00+05:30,156.0,157.89999389648438,154.10000610351562,157.10000610351562,155.31680297851562,3389589
